AAPL,AAPL,AAPL,AAPL,AAPL,GILD,GILD,GILD,GILD,GILD,JNJ,JNJ,JNJ,JNJ,JNJ,MSFT,MSFT,MSFT,MSFT,MSFT,REGN,REGN,REGN,REGN,REGN,TSLA,TSLA,TSLA,TSLA,TSLA
open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
156.25,158.13,154.11,154.5,30723484.0,68.07,69.96,68.04,69.51,5269968.0,128.95,130.47,128.5,130.3188,5326160.0,104.88,104.97,102.17,102.89,27146195.0,415.72,418.51,413.0,416.8,592090.0,295.27,298.5566,291.8,297.18,4359468.0
163.25,166.15,160.23,165.49,49026033.0,69.42,70.3,68.6,69.815,4340301.0,130.37,132.19,130.3,131.5,5504665.0,104.62,106.36,104.33,106.28,33864443.0,416.35,420.44,412.6274,419.47,752102.0,300.45,308.8531,298.49,308.705,7828001.0
166.11,169.0,164.56,166.6249,31699885.0,69.81,70.32,69.08,70.1,4567964.0,131.63,135.19,130.87,134.9502,9317379.0,103.8,105.22,103.18,104.4575,44935530.0,419.68,430.58,419.35,430.14,917495.0,301.0,311.5636,294.0,307.0679,11706783.0
166.96,168.98,165.93,166.62,25342728.0,70.0,70.5,69.36,70.025,5411533.0,134.02,134.69,133.47,134.105,7043886.0,103.775,104.0999,102.35,102.625,26737879.0,428.52,431.32,425.32,429.8,569337.0,305.42,316.1,303.5,312.1801,6978985.0
167.41,171.655,167.28,170.99,26912592.0,69.86,70.26,69.22,69.935,5302084.0,133.96,134.15,132.21,132.67,5103302.0,102.87,105.77,102.77,105.62,23658120.0,428.92,429.06,422.49,425.44,385940.0,312.98,315.3,301.88,312.465,7019206.0
172.86,175.08,172.3501,174.01,31860037.0,67.75,69.02,66.75,67.55,12227573.0,133.52,133.88,132.84,132.91,4826700.0,106.06,107.27,105.96,107.11,20654191.0,426.11,427.5,421.0,421.61,496219.0,312.37,322.44,312.2494,321.37,6415638.0
174.65,175.57,172.8531,174.1699,25696142.0,67.58,69.31,67.27,68.73,5884959.0,133.08,133.565,132.3,132.87,3785084.0,107.0,107.0,105.53,106.06,16159849.0,428.9,429.9,407.2338,407.79,1138965.0,319.59,324.24,315.624,317.77,4744608.0
172.4,173.94,170.34,170.64,28233078.0,68.43,68.77,66.92,67.23,5317361.0,132.45,132.64,131.53,131.98,4464044.0,105.185,105.59,104.29,105.19,21525386.0,408.29,414.2152,404.27,406.195,638913.0,313.3,314.7,303.0,307.5999,6189747.0
168.99,170.66,168.42,170.04,20428524.0,66.92,67.61,66.34,67.375,3859873.0,131.95,132.46,131.54,132.18,3260007.0,104.39,105.43,104.2603,105.42,16338977.0,405.44,408.0,399.2929,406.4,422569.0,306.98,307.445,298.5,305.34,5560662.0
171.05,171.21,169.25,169.43,17954651.0,67.62,67.9701,67.29,67.595,4212700.0,132.31,132.67,131.26,131.98,3579798.0,106.2,106.58,104.965,105.255,14633052.0,409.37,413.35,403.0,408.19,405302.0,311.6,318.6,310.5,313.02,6697977.0
170.1,171.0,169.7,170.7384,18989903.0,64.78,65.42,63.96,65.39,13758705.0,132.08,134.22,132.08,134.045,4431655.0,106.14,107.14,105.48,106.835,20510887.0,411.56,418.1,408.02,416.93,537408.0,316.2,318.19,309.62,311.99,5151145.0
171.39,172.48,169.92,169.98,19353125.0,65.57,66.67,65.49,65.93,7798818.0,134.07,134.98,133.21,134.14,5575406.0,107.5,107.78,106.75,106.785,14473482.0,415.98,421.66,411.51,412.14,276322.0,312.45,312.75,305.57,308.34,4918601.0
169.71,171.2615,169.38,170.98,18263570.0,66.13,66.785,65.68,66.44,4983461.0,134.3,134.82,133.35,134.39,3123134.0,106.31,107.29,105.66,106.96,17159054.0,412.0,416.263,408.565,414.855,295316.0,303.38,306.77,301.0,303.98,4875188.0
171.25,171.7,169.75,170.25,22555013.0,66.71,67.69,66.5,67.53,5543535.0,135.19,136.2699,135.01,136.255,4472386.0,107.91,108.3,107.3624,108.13,25025029.0,417.97,424.39,415.72,424.05,612678.0,304.5,308.0,303.9,307.8181,3655601.0
171.19,173.32,170.99,172.09,22461151.0,66.67,67.285,66.52,66.97,4144379.0,135.97,136.73,135.7251,136.39,3545927.0,107.86,107.94,106.29,107.2,17220710.0,420.0,423.4,417.08,422.51,346755.0,304.41,306.3,299.0,302.53,6411319.0
171.8,172.37,170.3,171.14,15647117.0,66.93,66.96,65.235,65.55,4821519.0,134.98,135.7875,134.2688,135.42,5599336.0,106.9,109.48,106.87,109.44,25915604.0,421.81,422.62,415.58,418.63,334863.0,301.81,303.2399,290.5,291.24,8521093.0
171.58,173.0,171.38,172.97,15245361.0,65.61,65.96,65.327,65.75,3944237.0,135.29,136.64,134.82,136.56,4354933.0,110.05,111.2,109.82,110.965,23375592.0,418.21,423.645,416.0,422.39,306925.0,294.49,296.5,292.1,294.69,5459428.0
174.16,175.87,173.95,174.26,19540227.0,66.055,66.055,65.2341,65.35,5629981.0,136.35,137.49,135.86,136.27,5673495.0,111.76,112.18,111.26,111.59,20242749.0,424.94,426.53,415.76,420.35,576089.0,297.91,302.9044,297.0005,298.7,5893761.0
173.71,175.3,173.1732,174.35,14716104.0,65.245,65.82,65.09,65.27,4243645.0,136.44,136.96,136.05,136.1,3629588.0,111.26,113.24,111.17,112.36,18277715.0,418.57,428.06,415.83,425.89,536902.0,292.22,302.01,288.7701,297.81,8096676.0
173.26,175.0,172.73,174.88,22408692.0,65.11,66.11,65.05,65.58,5750784.0,135.52,136.25,135.39,135.89,3405897.0,111.69,112.36,110.88,112.19,17312510.0,424.0,433.74,423.52,433.47,485276.0,301.42,316.295,300.55,314.795,10151312.0
174.32,174.91,172.92,173.2,19815729.0,65.2,65.66,64.73,65.02,5402207.0,135.95,137.9549,135.69,136.66,5728568.0,112.04,112.88,111.73,112.05,19840129.0,430.19,434.35,428.62,430.62,370393.0,318.92,320.0,310.81,319.81,8869984.0
174.28,175.15,172.89,174.97,20830861.0,65.62,66.275,65.4,66.02,4876609.0,137.22,138.61,137.01,138.38,4441853.0,112.89,113.02,111.665,112.52,17168519.0,434.8,440.045,431.9334,439.56,423454.0,306.88,307.13,291.9,294.66,21624319.0
175.69,177.75,173.97,175.86,24195978.0,66.21,66.47,64.9,65.44,5043071.0,138.85,139.41,137.51,138.5,7444878.0,113.02,113.25,110.8,112.28,22345599.0,441.18,442.0,428.36,433.94,632403.0,298.12,298.78,282.78,285.3,16306926.0
175.94,176.0,174.54,175.51,15413946.0,65.23,65.65,64.35,64.38,5953315.0,138.81,139.14,138.36,138.78,5538626.0,112.25,112.39,111.23,111.68,13496616.0,432.12,439.65,430.49,437.13,422002.0,282.0,284.0,270.1,276.64,17966785.0
174.67,175.49,173.94,174.51,17535168.0,64.45,64.59,62.755,62.91,7871830.0,139.47,139.65,138.6,139.09,5217300.0,111.87,112.66,111.43,111.74,15184072.0,436.93,438.02,421.305,423.69,742927.0,276.54,281.5058,274.39,276.23,10154076.0
174.02,174.44,172.02,172.47,20110131.0,62.93,63.19,61.955,62.53,6288190.0,138.53,139.12,137.7,138.24,4341245.0,111.4,111.55,109.865,110.38,18259392.0,422.9,422.9,409.19,409.52,885568.0,278.84,284.7,274.25,276.6,8865853.0
170.32,173.07,169.5,172.92,19475688.0,62.23,63.41,62.0,63.23,6482567.0,138.09,139.3,136.42,138.04,5907440.0,109.16,110.71,108.8,110.52,18892798.0,407.51,410.5,399.58,402.64,996255.0,276.91,285.59,275.89,284.13,8457763.0
175.49,179.12,175.35,178.98,26225966.0,63.37,64.535,63.07,64.34,4067854.0,138.11,139.03,137.52,138.55,4155152.0,110.99,112.95,110.98,112.83,19241941.0,404.15,413.21,402.25,412.1,774302.0,283.52,291.28,280.5,290.86,6980280.0
180.0,182.67,179.37,180.94,27277399.0,64.54,65.28,64.16,64.84,4083913.0,138.65,140.0,138.5,139.31,4464879.0,112.86,113.99,112.6499,113.64,20681885.0,413.56,421.8,411.19,417.62,754126.0,286.49,288.07,281.06,283.37,7127257.0
182.25,183.3,180.92,181.72,23960992.0,65.19,65.95,64.88,65.75,5027325.0,139.59,139.84,139.02,139.44,5030063.0,114.13,115.0,113.78,114.51,20619125.0,419.38,419.595,408.53,409.13,781493.0,283.9,291.99,282.7,288.91,6554342.0
183.9,184.1,182.56,183.73,19457731.0,65.04,65.3,64.345,64.78,6580635.0,138.34,138.8,137.94,138.05,6363260.0,114.54,115.2,114.33,114.57,16713862.0,409.89,412.36,406.34,407.5,529437.0,292.45,295.39,288.29,289.96,6699809.0
184.85,187.33,183.74,186.21,38003490.0,64.73,65.78,64.73,65.63,9404660.0,137.5907,138.23,137.19,137.62,5325148.0,115.34,117.25,114.59,115.9,45882067.0,411.88,415.0,408.4,414.5,491579.0,283.51,283.7244,274.4,275.5492,12941728.0
185.8,188.39,185.79,188.03,22563772.0,65.79,65.9,64.83,65.02,4980626.0,137.65,137.78,136.72,137.2,4595082.0,116.17,117.61,116.05,117.59,21942113.0,410.0,413.76,404.8371,407.56,469790.0,275.94,278.05,267.3,269.52,9780738.0
188.35,188.99,185.92,186.54,26863005.0,65.0,66.1,64.9,65.5,5776419.0,137.84,138.82,137.68,138.48,3542600.0,118.09,118.44,116.99,117.7,25475440.0,407.74,409.72,404.4,406.99,469316.0,267.5,273.3,263.46,267.38,11314236.0
186.23,189.49,184.73,188.17,26974003.0,65.07,65.25,64.375,64.59,5856958.0,138.33,138.51,136.65,137.29,4221507.0,117.45,118.75,116.71,117.52,21986538.0,407.79,409.68,402.82,405.41,418726.0,269.69,274.97,266.3,273.5,6668734.0
190.02,196.33,189.81,195.05,42838789.0,64.14,65.02,63.0,64.93,8161951.0,137.0,138.78,136.95,138.13,3900282.0,117.16,120.82,117.09,120.64,22893260.0,401.0,405.12,396.84,402.64,801345.0,272.0,276.45,268.45,274.045,5682565.0
195.34,197.69,190.78,191.06,38334323.0,64.86,65.1,63.7,63.74,4942323.0,137.75,138.39,136.86,136.91,5179851.0,119.5,119.59,117.04,117.05,26750164.0,401.48,402.59,391.425,391.71,481230.0,272.58,272.8,264.0,264.64,8299079.0
191.55,191.98,186.6,188.77,40742481.0,63.8,63.99,62.93,63.81,6236628.0,136.91,137.01,135.74,136.61,3753852.0,116.56,118.01,116.3224,117.65,22936587.0,391.42,397.61,388.49,395.25,355648.0,259.71,263.18,254.46,260.49,9687165.0
191.64,192.88,184.58,186.79,43454017.0,64.05,64.95,63.95,64.25,5560069.0,136.93,139.27,136.93,138.6,3899424.0,118.62,118.705,116.85,117.93,22681905.0,398.78,406.23,398.52,405.62,570057.0,264.44,270.26,264.43,267.7602,7062104.0
188.75,189.76,186.55,188.47,26586290.0,64.14,64.56,63.46,63.65,5200325.0,138.59,139.48,138.07,138.7,5638139.0,117.875,118.21,115.5215,116.77,18543485.0,405.07,407.445,398.36,403.02,405702.0,268.75,275.36,268.1838,274.9,8402247.0
188.95,189.559,187.53,188.71,19309376.0,63.92,63.94,63.17,63.68,4590830.0,139.06,139.46,138.71,138.89,3807943.0,117.44,117.58,116.13,116.94,15494458.0,405.67,408.31,402.3,404.91,345449.0,277.16,280.33,275.1,278.58,6404454.0
189.99,190.08,188.54,189.94,18489986.0,64.9,65.63,64.65,65.02,7762365.0,139.28,139.88,138.88,139.79,4779085.0,118.07,118.32,116.96,117.95,16128389.0,406.74,412.6,406.74,410.67,365834.0,278.7,280.16,274.5,279.75,5650129.0
191.64,191.68,188.38,191.24,16275478.0,65.54,66.24,65.25,65.87,2973371.0,139.99,140.29,138.89,138.93,2468797.0,118.95,119.1085,118.1,119.02,10791439.0,412.51,412.9,408.0,410.06,265922.0,282.62,289.2,281.281,289.18,4829919.0
191.09,194.46,191.05,194.04,19797454.0,65.69,66.78,65.69,66.24,5977305.0,139.01,139.01,136.91,137.73,4334937.0,119.06,119.48,118.52,119.18,13361925.0,411.35,415.89,407.56,414.83,451284.0,288.3,289.44,283.88,285.85,5150050.0
193.25,196.5,193.15,195.35,19793141.0,66.68,66.775,66.18,66.66,5338119.0,138.2,138.24,136.87,137.18,4930282.0,119.86,120.43,119.15,119.97,17563298.0,414.34,415.16,400.84,406.97,658170.0,287.32,296.17,287.17,291.76,7566626.0
194.79,196.37,193.14,195.72,17091108.0,66.63,67.24,66.53,66.85,4931852.0,136.87,137.005,135.13,135.58,4989250.0,120.1,120.23,118.38,119.33,17625872.0,408.0,410.8,400.83,406.78,448304.0,261.69,271.2,260.59,267.8,21128569.0
196.45,197.1,195.93,196.97,15842943.0,67.2,68.07,66.91,67.56,4304563.0,136.04,136.58,135.7,136.13,3410076.0,119.39,120.23,119.37,119.88,13035577.0,408.17,412.63,406.55,408.94,523792.0,269.86,276.1,266.11,274.96,12356211.0
196.42,200.23,196.34,200.08,23231403.0,67.39,67.81,66.9,67.37,4325249.0,136.05,136.51,135.7,136.12,3563834.0,119.81,120.02,118.64,119.89,12337365.0,408.08,410.94,396.0,401.37,575559.0,277.69,281.16,270.44,273.15,9847191.0
200.32,202.85,199.23,199.5,32840959.0,67.27,67.62,65.94,66.1,4829488.0,136.0,136.26,134.56,135.63,4385728.0,118.63,119.54,118.58,119.31,14437011.0,400.0,400.34,395.14,395.57,481494.0,271.65,275.0,269.61,272.4,5631504.0
198.68,200.74,198.18,200.66,19861942.0,67.23,67.565,66.78,67.41,6643956.0,135.89,136.13,135.33,135.61,3195713.0,119.76,120.35,119.54,120.22,12397296.0,397.18,408.48,394.33,408.46,486623.0,276.74,278.38,272.8925,276.05,6371614.0
200.85,201.0,198.4431,198.95,17931789.0,67.84,68.0,66.03,66.31,5445952.0,135.96,136.18,134.42,135.22,3803317.0,120.54,120.85,119.92,120.33,12121919.0,410.0,410.19,391.73,393.32,750117.0,268.3,270.5,265.6,268.4498,8812029.0
199.2,200.14,196.21,198.88,24667735.0,66.76,66.84,65.08,65.29,5045834.0,135.22,136.35,134.75,135.98,4384177.0,120.64,120.98,120.37,120.96,15152387.0,393.17,394.5,381.175,383.06,1005123.0,270.22,271.95,266.83,267.68,6514945.0
198.58,199.85,198.01,199.23,14551176.0,65.4,65.96,64.5,65.43,4219931.0,136.0,136.79,135.8,136.53,3915219.0,120.94,121.58,120.57,121.06,12425436.0,382.81,385.99,375.2,375.48,719765.0,268.63,268.88,258.63,266.38,9569374.0
199.46,201.37,198.56,199.25,24002891.0,65.85,66.15,64.35,64.56,4633320.0,138.32,140.7,137.56,138.02,9629757.0,121.64,121.65,120.1,120.79,12160306.0,377.9,383.0,366.36,367.7896,964799.0,265.75,275.0,264.72,273.31,6865386.0
199.54,203.38,198.61,203.12,27366117.0,64.6,64.7,63.15,63.25,6971023.0,139.0,140.1458,137.67,138.53,8647364.0,121.24,121.85,120.54,121.75,16079497.0,366.96,368.015,342.02,342.63,1863540.0,274.75,274.79,268.535,271.219,4932059.0
203.12,204.15,202.52,203.86,21928367.0,63.61,63.61,61.555,62.95,9794937.0,139.35,140.24,135.75,137.54,8791779.0,122.22,123.52,121.3018,123.37,26027150.0,346.4,347.55,332.22,333.33,1746353.0,271.23,274.84,269.75,273.26,5644604.0
202.83,204.94,202.34,204.64,13720923.0,62.78,63.33,61.55,61.88,10116237.0,136.98,138.49,136.4575,137.87,3455427.0,122.62,124.0,122.57,123.76,13019059.0,332.5,336.0,329.03,334.01,756077.0,269.0,269.68,262.48,262.8943,11419980.0
204.43,207.75,203.9,207.51,19401417.0,62.1,63.35,61.89,63.04,8912537.0,137.42,140.85,136.693,139.9,4468130.0,124.1,128.28,123.83,125.44,20090478.0,335.51,346.64,334.46,344.14,883372.0,260.15,265.6,255.75,263.98,10233659.0
207.36,208.48,207.05,207.18,14914939.0,63.16,63.19,62.2,62.8,4713478.0,139.65,140.14,138.8607,139.23,4254487.0,125.79,125.85,124.52,125.09,21670672.0,344.43,346.3199,338.67,340.65,761854.0,263.85,265.32,258.0,258.6906,8333946.0
206.83,207.76,205.12,205.24,15908807.0,62.47,64.33,62.05,64.13,6963707.0,138.52,139.77,137.96,139.66,4300842.0,130.06,131.37,128.83,129.08,33687312.0,340.38,351.9,337.6602,349.99,815447.0,255.03,259.0,246.07,247.573,20585363.0
204.9,205.0,202.12,204.29,16315669.0,64.43,65.32,64.31,65.15,7133899.0,139.88,140.524,139.31,140.39,3489200.0,129.7,130.5152,129.02,129.89,19067688.0,351.25,351.6679,339.61,343.75,756690.0,246.5,246.68,231.13,235.04,21168499.0
204.4,205.97,203.86,204.61,19641066.0,65.06,65.6,64.81,64.92,4253264.0,140.35,140.43,139.58,139.82,3095332.0,129.9,130.18,129.35,129.74,13768507.0,343.13,345.98,338.62,344.27,444379.0,235.86,243.98,232.17,241.4375,15899607.0
203.06,203.4,199.11,200.57,35362106.0,64.95,65.26,63.95,65.02,5725592.0,140.19,141.45,138.9599,141.13,3951659.0,129.81,130.7,129.3947,130.58,19549110.0,343.8,345.04,337.96,343.14,461944.0,242.0,244.21,237.0,238.69,9026387.0
209.88,215.31,209.23,210.52,57751414.0,64.82,65.61,64.46,64.86,4749477.0,140.95,142.35,139.75,141.93,4879219.0,130.53,130.65,127.7,127.8768,23607029.0,343.04,345.44,338.91,341.01,390840.0,239.0,240.0,231.5,234.01,10324457.0
209.84,212.65,208.13,209.17,29014844.0,64.71,65.39,64.2,65.29,4768605.0,141.91,142.15,140.12,141.28,7454665.0,127.98,128.0,125.52,126.2,24625810.0,342.69,344.285,331.25,335.39,709046.0,245.52,247.13,237.72,244.08,14881930.0
210.74,211.84,210.23,211.78,17987793.0,65.97,67.74,65.9,67.13,7657125.0,141.29,142.09,141.08,141.92,3978403.0,127.36,129.43,127.25,128.89,21930200.0,336.98,339.71,334.67,337.07,688993.0,243.86,256.61,243.49,255.04,21063497.0
204.29,208.84,203.5,208.6,28949691.0,66.33,67.8,66.04,67.7,5273692.0,140.25,142.24,139.93,142.07,3445868.0,126.39,128.56,126.11,128.16,19544222.0,332.2,344.92,332.2,344.47,807772.0,250.1,258.3499,248.5,255.335,9546203.0
205.88,207.4175,200.825,202.86,34328425.0,67.05,67.5,65.93,66.4,5450758.0,140.82,141.38,139.06,139.98,5269848.0,126.46,127.18,124.22,125.57,29045897.0,333.0,336.5,318.7,322.78,1773102.0,256.8,257.21,245.1,247.06,9542822.0
201.9,205.34,201.75,202.9,22729670.0,66.18,66.44,65.21,66.07,4765984.0,140.2,140.92,139.7,139.84,3226434.0,125.44,126.37,124.75,125.44,20819937.0,319.33,329.75,319.33,328.99,1097918.0,246.94,250.599,244.2,244.76,5757805.0
200.4,201.68,196.66,200.72,32427147.0,65.57,66.49,64.76,66.12,5400976.0,138.95,139.32,137.64,138.72,4525847.0,124.29,125.79,123.57,125.51,23111514.0,325.79,327.36,320.74,324.09,796294.0,242.0,243.68,236.9434,241.98,6455536.0
197.419,198.85,192.77,197.3,36118438.0,66.04,66.28,64.12,65.56,5156566.0,138.43,139.25,136.41,139.08,3546854.0,124.91,127.93,123.82,127.19,26418546.0,323.56,323.81,311.35,313.11,1322302.0,239.75,241.99,236.02,239.51,6716345.0
187.71,189.48,182.85,185.72,50491792.0,64.42,64.53,63.16,64.16,7043538.0,137.85,138.06,136.5302,137.13,3621998.0,124.11,125.55,123.04,123.31,28096397.0,306.67,309.3,299.11,304.92,1038013.0,232.01,232.47,224.5,227.01,10159046.0
186.41,189.7,185.41,188.65,31498214.0,64.24,65.6132,64.1,65.07,5178613.0,137.04,137.84,136.73,136.85,4294052.0,123.87,125.88,123.7,124.72,20940204.0,306.35,309.19,303.59,304.51,740398.0,229.3,234.5,228.0,232.12,6820595.0
186.27,191.75,186.02,190.92,23655393.0,64.67,65.78,64.39,65.3,3773534.0,136.9,137.49,135.33,136.94,4941432.0,124.26,126.71,123.7,126.05,21509877.0,301.95,306.265,297.3248,305.92,728862.0,229.32,232.44,225.25,231.92,6908252.0
189.91,192.4689,188.84,190.14,28660083.0,65.59,66.71,65.49,65.78,4432540.0,137.39,139.1929,136.2,138.2,5170225.0,126.75,129.38,126.46,128.95,24762656.0,306.22,314.06,304.0,307.97,823977.0,229.49,231.0,226.5,228.245,7023216.0
186.93,190.9,186.76,188.98,29246990.0,65.77,67.22,65.6,66.33,6058994.0,137.0,139.03,136.86,138.59,5797334.0,128.305,130.46,127.92,128.07,23154739.0,305.8,309.21,303.7,304.94,692412.0,221.96,222.24,208.92,211.0731,16740523.0
183.52,184.349,180.2839,183.09,33285709.0,65.99,66.23,65.57,65.86,3851526.0,138.61,138.96,137.68,138.41,3686376.0,126.52,127.5894,125.7607,126.2,18433566.0,301.52,304.5661,297.27,302.54,646370.0,202.8,206.0,195.25,205.34,19451274.0
185.22,188.0,184.7,186.59,23901501.0,66.22,66.725,65.81,66.52,4120832.0,139.12,139.57,138.08,138.15,3968828.0,127.43,127.5273,126.58,126.9,12132102.0,304.88,314.29,304.27,309.87,898823.0,197.76,207.4,196.04,204.97,16693973.0
184.66,185.71,182.55,182.79,26540561.0,66.26,66.795,65.73,66.51,5175042.0,138.35,138.95,137.485,138.73,3539723.0,126.62,128.24,126.52,127.66,12781907.0,308.01,321.49,302.73,319.74,1141791.0,199.1,203.94,191.78,192.69,17656779.0
179.8,180.54,177.81,179.67,31272923.0,66.75,67.46,66.37,67.16,5675962.0,138.5,139.85,137.67,139.76,5656066.0,126.2,126.29,124.74,126.18,20026729.0,316.76,318.66,310.37,315.16,859116.0,194.34,199.465,186.22,195.48,23374971.0
180.2,182.14,178.62,179.06,21514327.0,67.3,67.475,66.4529,66.88,3536617.0,139.5,139.5,138.56,138.92,4646185.0,126.91,127.415,125.97,126.23,12380286.0,316.66,318.81,308.47,312.48,343402.0,199.83,199.98,188.7505,190.7257,13302938.0
178.9,180.59,177.91,178.17,22515281.0,65.31,65.79,63.95,63.96,7381628.0,139.0,140.49,137.0,137.02,5227280.0,126.94,128.0,126.05,126.05,15677726.0,313.38,315.79,307.7,307.7,328328.0,191.2,195.0,187.85,188.72,9777919.0
176.42,179.35,176.0,177.35,26177083.0,63.61,63.73,62.84,63.35,6148005.0,135.89,135.89,128.52,131.25,19695043.0,125.38,125.39,124.04,124.94,19094366.0,307.09,310.67,302.78,307.88,535140.0,187.1,192.39,185.0401,189.89,11256907.0
177.95,179.23,176.67,178.25,19579368.0,63.46,63.64,62.81,63.35,3794306.0,131.44,132.82,131.17,132.12,6277353.0,125.26,125.76,124.78,125.73,14940725.0,308.61,310.36,302.88,308.0,571147.0,188.75,192.255,187.02,188.18,7409500.0
176.22,177.985,174.99,175.0,22909538.0,62.77,63.06,62.17,62.24,3785985.0,131.52,132.0,129.61,131.15,6153656.0,124.23,124.615,123.32,123.59,19067178.0,305.98,306.45,295.7251,301.54,754819.0,185.1,189.9204,184.1,185.48,9599948.0
175.44,179.83,174.52,179.67,27174311.0,63.97,64.72,63.66,64.32,4249766.0,132.6,134.3,132.58,133.74,5051677.0,121.27,123.28,120.6522,123.2,23847973.0,306.03,309.42,300.58,302.11,679298.0,181.1,193.98,179.61,193.91,13115692.0
184.28,184.99,181.14,182.541,26260553.0,64.8,64.84,63.6001,64.43,4068467.0,134.7,135.13,133.86,134.46,4857247.0,124.95,125.87,124.21,125.83,20223894.0,304.84,305.0,295.27,300.0,840426.0,198.47,201.2782,191.8486,196.677,12570739.0
183.08,185.47,182.1489,185.23,18504740.0,64.45,64.8,63.57,63.71,4057739.0,134.9,137.66,134.59,136.72,6924847.0,126.44,127.97,125.6,127.9,17659237.0,300.12,304.53,298.73,299.7,651402.0,204.25,211.0,201.8,206.08,19472101.0
186.51,191.92,185.77,190.14,26413228.0,64.14,65.625,63.47,65.36,5011239.0,137.59,139.59,137.14,138.55,5360297.0,129.19,132.25,128.26,131.4,28442880.0,302.08,307.0,297.86,306.72,690366.0,205.0,210.8438,203.499,204.39,14897026.0
191.81,195.37,191.62,192.52,23763115.0,65.4,66.27,65.275,66.12,4802664.0,138.6,139.15,137.6,139.0,4217614.0,132.4,134.08,132.0,132.6,23572989.0,306.54,310.92,303.51,304.31,564170.0,210.47,216.94,209.01,212.88,9978622.0
194.82,196.0,193.6,194.81,22631965.0,66.13,66.835,65.95,66.111,4346129.0,139.68,140.66,139.5,139.81,5978966.0,133.88,134.24,131.2757,132.1,18628257.0,306.88,309.62,306.23,306.84,481877.0,219.38,220.9,213.5,217.1,10591156.0
193.95,195.97,193.385,194.19,16299683.0,66.38,67.461,66.21,66.79,5558446.0,140.3,142.91,140.3,141.74,7968675.0,131.4,131.97,130.71,131.49,14627551.0,306.83,309.47,305.25,306.17,461568.0,222.95,223.38,209.0,209.2173,14335584.0
194.7,196.79,193.6,194.74,35633462.0,66.31,67.25,66.3,66.98,7580980.0,141.72,141.95,140.21,140.73,6521571.0,131.98,133.0,131.56,132.32,29605510.0,307.18,308.19,302.32,307.51,857630.0,210.38,214.9,207.5103,213.89,15620124.0
191.545,193.5863,190.3,192.745,31598181.0,66.91,66.98,66.2,66.35,6946704.0,141.23,141.485,140.04,140.115,5087020.0,132.26,133.79,131.64,132.47,28380382.0,306.81,315.2,304.0,305.23,1085381.0,211.29,216.65,210.4,214.92,14191322.0
192.9,194.96,192.17,193.95,12831457.0,66.47,67.45,66.07,67.12,3875129.0,140.0,140.24,139.21,139.43,4468954.0,132.63,133.73,132.53,132.89,11190315.0,307.34,312.92,301.76,311.17,493795.0,214.73,227.0,214.27,225.03,11895515.0
196.0,200.29,195.21,198.5,23433567.0,67.65,68.9,67.38,68.21,6230608.0,140.56,140.93,139.79,140.25,5736212.0,134.19,135.24,133.57,135.18,22259993.0,311.1,317.84,305.76,306.75,895578.0,228.72,234.74,222.58,224.74,12016691.0
199.68,199.88,197.31,197.86,17581620.0,68.03,68.4,67.645,68.28,3616576.0,140.01,140.97,139.91,140.49,4636506.0,135.0,135.93,133.81,135.59,17422488.0,306.34,311.9,303.77,310.83,832667.0,225.11,227.77,221.06,226.33,6207071.0
